;id;;lat;;lng;
mark0;18222003;mark1;44.23993;mark2;2.25449;mark3
mark0;18225440;mark1;43.93381;mark2;0.62411;mark3
mark0;18233903;mark1;47.41949;mark2;-0.3284;mark3
mark0;18235407;mark1;44.351;mark2;2.123;mark3
mark0;18236773;mark1;43.52031;mark2;1.49017;mark3
mark0;18238195;mark1;44.33662;mark2;2.01872;mark3
mark0;18249277;mark1;44.10946;mark2;2.09751;mark3
mark0;18258508;mark1;43.45695;mark2;1.55679;mark3
mark0;18260242;mark1;44.12978;mark2;2.33222;mark3
mark0;18269156;mark1;43.77899;mark2;1.62574;mark3
mark0;18271563;mark1;44.23501;mark2;1.77143;mark3
mark0;18282114;mark1;44.417;mark2;0.088;mark3
mark0;18282815;mark1;44.33191;mark2;1.27619;mark3
mark0;18285747;mark1;43.60068;mark2;1.47652;mark3
mark0;18289248;mark1;43.61681;mark2;1.24669;mark3
mark0;18289318;mark1;44.67945;mark2;1.26475;mark3
mark0;18302153;mark1;44.64955;mark2;1.3489;mark3
mark0;18302489;mark1;44.23616;mark2;1.77111;mark3
mark0;18308570;mark1;43.06558;mark2;0.15248;mark3
mark0;18308711;mark1;44.88686;mark2;-0.44806;mark3
mark0;18310967;mark1;44.36759;mark2;1.98816;mark3
mark0;18311756;mark1;44.85654;mark2;0.06621;mark3
mark0;18316677;mark1;45.02595;mark2;-0.46446;mark3
mark0;18321574;mark1;48.32127;mark2;-2.9029;mark3
mark0;18326468;mark1;44.90627;mark2;-0.43504;mark3
mark0;18334084;mark1;48.21623;mark2;-3.01292;mark3
mark0;18335722;mark1;44.66372;mark2;1.18711;mark3
mark0;18337461;mark1;44.493;mark2;1.016;mark3
mark0;18338790;mark1;48.22699;mark2;-3.17784;mark3
mark0;18340444;mark1;44.50133;mark2;0.1587;mark3
mark0;18342184;mark1;44.25819;mark2;1.55721;mark3
mark0;18368451;mark1;48.32006;mark2;-2.90671;mark3
mark0;18370689;mark1;48.32103;mark2;-2.90866;mark3
mark0;18371611;mark1;48.31896;mark2;-2.90747;mark3
mark0;18373819;mark1;44.10245;mark2;1.08636;mark3
mark0;18387349;mark1;44.35766;mark2;0.992;mark3
mark0;18400213;mark1;44.26951;mark2;2.13491;mark3
mark0;18403127;mark1;44.31074;mark2;2.19072;mark3
mark0;18406302;mark1;44.9675;mark2;-0.46383;mark3
mark0;18408821;mark1;44.96821;mark2;-0.46202;mark3
mark0;18417288;mark1;44.46795;mark2;1.74939;mark3
mark0;18427647;mark1;44.5249;mark2;0.07291;mark3
mark0;18436851;mark1;43.1886;mark2;0.16614;mark3
mark0;18437835;mark1;43.18991;mark2;0.16473;mark3
mark0;18438938;mark1;43.18927;mark2;0.16429;mark3
mark0;18439652;mark1;48.16411;mark2;-3.26588;mark3
mark0;18452377;mark1;44.15811;mark2;2.38877;mark3
mark0;18456634;mark1;44.16523;mark2;1.55813;mark3
mark0;18456906;mark1;44.76313;mark2;0.21274;mark3
mark0;18459381;mark1;48.05351;mark2;-2.96905;mark3
mark0;18465821;mark1;44.36144;mark2;1.72146;mark3
mark0;18466310;mark1;44.584;mark2;1.264;mark3
mark0;18467297;mark1;44.9714;mark2;-0.45878;mark3
mark0;18469354;mark1;44.5841;mark2;1.16688;mark3
mark0;18469516;mark1;44.14017;mark2;2.07103;mark3
mark0;18470643;mark1;44.206;mark2;1.697;mark3
mark0;18471082;mark1;44.07804;mark2;1.72877;mark3
mark0;18479901;mark1;44.16423;mark2;2.49095;mark3
mark0;18480915;mark1;44.00421;mark2;1.61272;mark3
mark0;18482666;mark1;44.35904;mark2;2.45475;mark3
mark0;18484749;mark1;44.98177;mark2;-0.43773;mark3
mark0;18485045;mark1;43.64815;mark2;1.53441;mark3
mark0;18500899;mark1;44.20736;mark2;1.54056;mark3
mark0;18501372;mark1;44.47842;mark2;1.38688;mark3
mark0;18502614;mark1;44.67557;mark2;1.31058;mark3
mark0;18513513;mark1;44.13945;mark2;2.07541;mark3
mark0;18514027;mark1;43.96769;mark2;1.82024;mark3
mark0;18514471;mark1;43.45679;mark2;1.60499;mark3
mark0;18515898;mark1;44.87419;mark2;0.1554;mark3
mark0;18516722;mark1;43.816;mark2;0.962;mark3
mark0;18516974;mark1;44.288;mark2;2.343;mark3
mark0;18517535;mark1;43.96666;mark2;1.82092;mark3
mark0;18517936;mark1;43.96653;mark2;1.82197;mark3
mark0;18518136;mark1;43.96702;mark2;1.82263;mark3
mark0;18518629;mark1;43.967;mark2;1.822;mark3
mark0;18529759;mark1;44.23403;mark2;1.77723;mark3
mark0;18530809;mark1;44.01805;mark2;1.35712;mark3
mark0;18533599;mark1;44.26011;mark2;1.5571;mark3
mark0;18538779;mark1;44.476;mark2;1.248;mark3
mark0;18538807;mark1;44.393;mark2;1.14;mark3
mark0;18538815;mark1;44.608;mark2;0.942;mark3
mark0;18538826;mark1;44.606;mark2;0.946;mark3
mark0;18538834;mark1;44.601;mark2;0.959;mark3
mark0;18538862;mark1;44.301;mark2;1.611;mark3
mark0;18538943;mark1;44.403;mark2;1.122;mark3
mark0;18553132;mark1;44.16002;mark2;1.09409;mark3
mark0;18571855;mark1;48.02454;mark2;-2.96598;mark3
mark0;18577687;mark1;45.02001;mark2;-0.46257;mark3
mark0;18581279;mark1;44.19935;mark2;0.69893;mark3
mark0;18587974;mark1;44.82217;mark2;0.0763;mark3
mark0;18589934;mark1;44.02366;mark2;1.37025;mark3
mark0;18597929;mark1;44.13072;mark2;1.24046;mark3
mark0;18620700;mark1;43.25954;mark2;1.40368;mark3
mark0;18627693;mark1;44.85246;mark2;0.04828;mark3
mark0;18628826;mark1;43.43602;mark2;1.43276;mark3
mark0;18629199;mark1;44.85415;mark2;0.04787;mark3
mark0;18629702;mark1;44.853;mark2;0.047;mark3
mark0;18632844;mark1;44.6151;mark2;1.32726;mark3
mark0;18664383;mark1;44.28913;mark2;1.79137;mark3
mark0;18665168;mark1;44.28719;mark2;1.79501;mark3
mark0;18670788;mark1;45.05352;mark2;-0.40239;mark3
mark0;18677805;mark1;43.97638;mark2;0.61082;mark3
mark0;18678490;mark1;44.745;mark2;1.172;mark3
mark0;18679475;mark1;45.05499;mark2;-0.40139;mark3
mark0;18680864;mark1;44.207;mark2;1.698;mark3
mark0;18694392;mark1;44.18118;mark2;0.6509;mark3
mark0;18700038;mark1;44.22925;mark2;1.95104;mark3
mark0;18703079;mark1;44.25965;mark2;1.07629;mark3
mark0;18710278;mark1;49.34893;mark2;0.84293;mark3
mark0;18713219;mark1;44.81606;mark2;-0.03872;mark3
mark0;18725926;mark1;44.11471;mark2;0.89585;mark3
mark0;18726471;mark1;43.93468;mark2;0.61694;mark3
mark0;18728515;mark1;44.34946;mark2;1.67323;mark3
mark0;18729113;mark1;45.64;mark2;0.055;mark3
mark0;18729829;mark1;44.06122;mark2;2.11179;mark3
mark0;18744836;mark1;44.05207;mark2;2.04009;mark3
mark0;18751386;mark1;45.05505;mark2;-0.40079;mark3
mark0;18751999;mark1;45.0551;mark2;-0.40281;mark3
mark0;18753741;mark1;43.88396;mark2;0.79907;mark3
mark0;18761924;mark1;44.85835;mark2;-0.04933;mark3
mark0;18764020;mark1;44.108;mark2;0.857;mark3
mark0;18772172;mark1;44.53399;mark2;1.88536;mark3
mark0;18779786;mark1;44.50229;mark2;0.15804;mark3
mark0;18781231;mark1;48.21113;mark2;-3.12753;mark3
mark0;18790968;mark1;43.98732;mark2;1.81376;mark3
mark0;18791024;mark1;45.6572;mark2;0.15043;mark3
mark0;18796822;mark1;48.21047;mark2;-3.12621;mark3
mark0;18798054;mark1;43.25462;mark2;1.47116;mark3
mark0;18817857;mark1;43.61121;mark2;1.49816;mark3
mark0;18830186;mark1;43.88041;mark2;1.25603;mark3
mark0;18833419;mark1;44.36448;mark2;1.41273;mark3
mark0;18836013;mark1;44.5237;mark2;0.3015;mark3
mark0;18836366;mark1;44.54261;mark2;1.0739;mark3
mark0;18845156;mark1;44.47997;mark2;1.28734;mark3
mark0;18845974;mark1;43.92986;mark2;0.71471;mark3
mark0;18847492;mark1;44.31765;mark2;0.10226;mark3
mark0;18859027;mark1;43.85325;mark2;1.81075;mark3
mark0;18869492;mark1;44.20279;mark2;0.74502;mark3
mark0;18870493;mark1;44.33706;mark2;1.20863;mark3
mark0;18888750;mark1;44.21503;mark2;1.44724;mark3
mark0;18894380;mark1;44.07483;mark2;2.03759;mark3
mark0;18902909;mark1;44.33752;mark2;1.20977;mark3
mark0;18903676;mark1;43.76681;mark2;1.29359;mark3
mark0;18905627;mark1;43.4654;mark2;1.31874;mark3
mark0;18910323;mark1;43.61843;mark2;1.45993;mark3
mark0;18910607;mark1;44.87396;mark2;-0.3743;mark3
mark0;18912772;mark1;44.38188;mark2;0.82876;mark3
mark0;18918885;mark1;44.31256;mark2;2.1055;mark3
mark0;18924906;mark1;43.954;mark2;1.565;mark3
mark0;18927744;mark1;44.15373;mark2;1.75415;mark3
mark0;18929984;mark1;43.61412;mark2;1.46047;mark3
mark0;18931289;mark1;44.312;mark2;2.108;mark3
mark0;18941087;mark1;44.03552;mark2;1.84147;mark3
mark0;18943378;mark1;48.18633;mark2;-3.02414;mark3
mark0;18944560;mark1;44.2593;mark2;1.58766;mark3
mark0;18952099;mark1;44.50969;mark2;0.21744;mark3
mark0;18955066;mark1;43.22973;mark2;0.07957;mark3
mark0;18956512;mark1;43.88987;mark2;0.72498;mark3
mark0;18957882;mark1;43.88916;mark2;0.72509;mark3
mark0;18961531;mark1;43.32782;mark2;1.32726;mark3
mark0;18964681;mark1;44.01262;mark2;1.32925;mark3
mark0;18964987;mark1;43.32739;mark2;1.69279;mark3
mark0;18966384;mark1;44.4637;mark2;1.78176;mark3
mark0;18969240;mark1;43.98342;mark2;1.55069;mark3
mark0;18970756;mark1;43.62632;mark2;1.46056;mark3
mark0;18971889;mark1;44.20249;mark2;2.53655;mark3
mark0;18985817;mark1;49.34493;mark2;0.9021;mark3
mark0;18994699;mark1;44.23525;mark2;1.47836;mark3
mark0;18995414;mark1;43.60239;mark2;1.47058;mark3
mark0;18995959;mark1;44.1495;mark2;1.75789;mark3
mark0;19007281;mark1;44.12578;mark2;1.2418;mark3
mark0;19013353;mark1;44.33871;mark2;1.20687;mark3
mark0;19016235;mark1;43.39279;mark2;1.68874;mark3
mark0;19029144;mark1;44.33887;mark2;1.20993;mark3
mark0;19029177;mark1;43.22952;mark2;0.07935;mark3
mark0;19030220;mark1;44.569;mark2;1.205;mark3
mark0;19030874;mark1;44.33848;mark2;1.20954;mark3
mark0;19035285;mark1;43.486;mark2;1.57;mark3
mark0;19035884;mark1;44.20517;mark2;0.96628;mark3
mark0;19046671;mark1;43.62539;mark2;1.46185;mark3
mark0;19050619;mark1;44.10891;mark2;0.89115;mark3
mark0;19070364;mark1;44.10724;mark2;2.33318;mark3
mark0;19082212;mark1;44.30059;mark2;1.03079;mark3
mark0;19089938;mark1;44.43625;mark2;1.50017;mark3
mark0;19105882;mark1;44.9753;mark2;-0.47571;mark3
mark0;19106911;mark1;44.27054;mark2;2.12592;mark3
mark0;19107615;mark1;44.27512;mark2;2.12506;mark3
mark0;19108355;mark1;48.178;mark2;-3.159;mark3
mark0;19111131;mark1;44.14283;mark2;1.97089;mark3
mark0;19112941;mark1;43.50764;mark2;1.51402;mark3
mark0;19116379;mark1;44.2892;mark2;2.5557;mark3
mark0;19126780;mark1;45.6619;mark2;0.1372;mark3
mark0;19128014;mark1;43.47403;mark2;1.64342;mark3
mark0;19129095;mark1;43.691;mark2;1.089;mark3
mark0;19135038;mark1;44.52006;mark2;0.03401;mark3
mark0;19145128;mark1;43.75653;mark2;1.09971;mark3
mark0;19148588;mark1;44.19391;mark2;0.83913;mark3
mark0;19150375;mark1;43.0662;mark2;0.15067;mark3
mark0;19155296;mark1;44.443;mark2;1.44197;mark3
mark0;19167985;mark1;44.44375;mark2;1.44387;mark3
mark0;19173010;mark1;44.33321;mark2;0.98443;mark3
mark0;19173119;mark1;44.4071;mark2;1.49864;mark3
mark0;19189027;mark1;45.66234;mark2;0.13513;mark3
mark0;19200881;mark1;44.47071;mark2;1.67571;mark3
mark0;19202111;mark1;44.49159;mark2;1.88325;mark3
mark0;19205463;mark1;49.36052;mark2;0.93783;mark3
mark0;19205730;mark1;44.27;mark2;1.193;mark3
mark0;19218124;mark1;43.91457;mark2;1.08325;mark3
mark0;19219198;mark1;43.954;mark2;1.565;mark3
mark0;19219403;mark1;48.08673;mark2;-2.95146;mark3
mark0;19220478;mark1;44.4112;mark2;2.29313;mark3
mark0;19220838;mark1;43.70473;mark2;1.96908;mark3
mark0;19222384;mark1;44.52103;mark2;0.03185;mark3
mark0;19222489;mark1;44.41679;mark2;1.01004;mark3
mark0;19224175;mark1;44.36436;mark2;1.97129;mark3
mark0;19240378;mark1;45.78463;mark2;0.18614;mark3
mark0;19244563;mark1;43.82177;mark2;1.439;mark3
mark0;19245436;mark1;48.15914;mark2;-3.12963;mark3
mark0;19258205;mark1;43.48842;mark2;1.52331;mark3
mark0;19260338;mark1;44.32436;mark2;0.96563;mark3
mark0;19261302;mark1;44.39465;mark2;0.80707;mark3
mark0;19281067;mark1;49.39701;mark2;0.80755;mark3
mark0;19308559;mark1;43.06619;mark2;0.15094;mark3
mark0;19310241;mark1;43.59743;mark2;1.48285;mark3
mark0;19313635;mark1;44.57271;mark2;1.69446;mark3
mark0;19318757;mark1;44.53924;mark2;1.22215;mark3
mark0;19320221;mark1;44.05385;mark2;2.04168;mark3
mark0;19320859;mark1;44.04847;mark2;2.04177;mark3
mark0;19321779;mark1;43.87919;mark2;1.25272;mark3
mark0;19322408;mark1;44.05205;mark2;2.03995;mark3
mark0;19324285;mark1;44.018;mark2;1.355;mark3
mark0;19340158;mark1;44.35393;mark2;2.03885;mark3
mark0;19352700;mark1;43.85013;mark2;1.80845;mark3
mark0;19355225;mark1;43.71745;mark2;1.43258;mark3
mark0;19357504;mark1;44.381;mark2;0.808;mark3
mark0;19359395;mark1;43.23653;mark2;1.55613;mark3
mark0;19359408;mark1;44.45005;mark2;1.31508;mark3
mark0;19361996;mark1;44.33319;mark2;1.52141;mark3
mark0;19372618;mark1;44.3216;mark2;0.94315;mark3
mark0;19373648;mark1;44.32406;mark2;1.09255;mark3
mark0;19376563;mark1;43.26225;mark2;1.32919;mark3
mark0;19384878;mark1;43.62521;mark2;1.43869;mark3
mark0;19402464;mark1;44.732;mark2;1.187;mark3
mark0;19409316;mark1;43.64341;mark2;1.17958;mark3
mark0;19412200;mark1;43.9172;mark2;1.39923;mark3
mark0;19418864;mark1;43.09525;mark2;0.17294;mark3
mark0;19420682;mark1;43.04179;mark2;0.16834;mark3
mark0;19424009;mark1;44.466;mark2;1.69981;mark3
mark0;19426548;mark1;44.13795;mark2;1.09397;mark3
mark0;19435309;mark1;43.23608;mark2;1.55673;mark3
mark0;19446225;mark1;44.30218;mark2;1.95164;mark3
mark0;19448197;mark1;44.18539;mark2;2.13808;mark3
mark0;19463411;mark1;44.0463;mark2;1.4532;mark3
mark0;19470216;mark1;44.18424;mark2;2.13896;mark3
mark0;19471388;mark1;44.2588;mark2;1.55941;mark3
mark0;19471881;mark1;44.99802;mark2;-0.44224;mark3
mark0;19472545;mark1;43.77494;mark2;1.38787;mark3
mark0;19479706;mark1;48.125;mark2;-3.092;mark3
mark0;19480458;mark1;44.19062;mark2;1.9261;mark3
mark0;19498917;mark1;44.72398;mark2;1.28508;mark3
mark0;19500969;mark1;45.66419;mark2;0.14512;mark3
mark0;19513655;mark1;44.15246;mark2;1.75439;mark3
mark0;19514358;mark1;44.85037;mark2;0.22131;mark3
mark0;19523282;mark1;44.46279;mark2;1.7192;mark3
mark0;19538974;mark1;44.85962;mark2;0.05799;mark3
mark0;19544448;mark1;44.621;mark2;1.124;mark3
mark0;19545318;mark1;44.72632;mark2;1.28567;mark3
mark0;19548039;mark1;44.20722;mark2;0.90813;mark3
mark0;19562618;mark1;44.14806;mark2;1.96286;mark3
mark0;19566952;mark1;44.403;mark2;0.157;mark3
mark0;19570390;mark1;43.0558;mark2;0.15325;mark3
mark0;19586742;mark1;43.99223;mark2;0.99073;mark3
mark0;19587719;mark1;44.18625;mark2;2.13921;mark3
mark0;19589428;mark1;44.37892;mark2;2.04283;mark3
mark0;19598185;mark1;44.43849;mark2;1.87491;mark3
mark0;19603015;mark1;44.02325;mark2;1.37094;mark3
mark0;19613050;mark1;44.43965;mark2;0.25122;mark3
mark0;19615072;mark1;44.404;mark2;0.157;mark3
mark0;19620695;mark1;43.99842;mark2;0.75496;mark3
mark0;19631563;mark1;44.33465;mark2;1.55015;mark3
mark0;19635585;mark1;49.35054;mark2;0.93088;mark3
mark0;19636957;mark1;47.42108;mark2;-0.3785;mark3
mark0;19639581;mark1;43.96707;mark2;1.0134;mark3
mark0;19644994;mark1;43.96598;mark2;1.01397;mark3
mark0;19645235;mark1;43.96703;mark2;1.0134;mark3
mark0;19645275;mark1;43.96771;mark2;1.01458;mark3
mark0;19652984;mark1;44.29494;mark2;2.14854;mark3
mark0;19658490;mark1;43.99319;mark2;1.02819;mark3
mark0;19664958;mark1;45.64661;mark2;0.13366;mark3
mark0;19672834;mark1;43.64016;mark2;1.38174;mark3
mark0;19672869;mark1;44.23658;mark2;1.483;mark3
mark0;19676506;mark1;45.68912;mark2;0.11154;mark3
mark0;19678578;mark1;45.68731;mark2;0.11166;mark3
mark0;19678938;mark1;45.68825;mark2;0.11274;mark3
mark0;19684585;mark1;44.19269;mark2;1.62069;mark3
mark0;19686199;mark1;45.001;mark2;-0.31;mark3
mark0;19686285;mark1;44.21624;mark2;1.44596;mark3
mark0;19690395;mark1;44.096;mark2;1.001;mark3
mark0;19693305;mark1;44.5107;mark2;1.18852;mark3
mark0;19693810;mark1;43.93519;mark2;0.61948;mark3
mark0;19694416;mark1;44.096;mark2;1.002;mark3
mark0;19695311;mark1;44.85476;mark2;-0.05186;mark3
mark0;19696248;mark1;44.82485;mark2;0.0245;mark3
mark0;19696609;mark1;44.15186;mark2;1.75739;mark3
mark0;19696790;mark1;45.64888;mark2;0.13356;mark3
mark0;19713255;mark1;44.096;mark2;1.002;mark3
mark0;19715770;mark1;44.38553;mark2;0.8971;mark3
mark0;19718520;mark1;44.096;mark2;1.002;mark3
mark0;19718747;mark1;44.096;mark2;1.002;mark3
mark0;19722482;mark1;44.09506;mark2;1.08407;mark3
mark0;19724585;mark1;45.70879;mark2;0.16811;mark3
mark0;19724818;mark1;44.43821;mark2;0.25163;mark3
mark0;19725424;mark1;45.71072;mark2;0.16999;mark3
mark0;19725903;mark1;45.70992;mark2;0.1698;mark3
mark0;19730493;mark1;45.71067;mark2;0.1679;mark3
mark0;19731425;mark1;45.70846;mark2;0.17008;mark3
mark0;19731904;mark1;45.71043;mark2;0.16973;mark3
mark0;19734422;mark1;44.06535;mark2;1.9513;mark3
mark0;19739861;mark1;44.09165;mark2;1.36184;mark3
mark0;19743418;mark1;43.12224;mark2;-0.0104;mark3
mark0;19747703;mark1;44.65838;mark2;1.09826;mark3
mark0;19748475;mark1;44.64568;mark2;1.12923;mark3
mark0;19757384;mark1;43.65077;mark2;1.30045;mark3
mark0;19761942;mark1;44.60946;mark2;1.29548;mark3
mark0;19763485;mark1;44.01341;mark2;1.01525;mark3
mark0;19764307;mark1;44.05674;mark2;1.66529;mark3
mark0;19765191;mark1;43.70186;mark2;1.81796;mark3
mark0;19792855;mark1;43.79988;mark2;1.83327;mark3
mark0;19793230;mark1;44.85972;mark2;0.13491;mark3
mark0;19794676;mark1;44.21452;mark2;1.61997;mark3
mark0;19794820;mark1;43.24405;mark2;1.2883;mark3
mark0;19805616;mark1;44.72413;mark2;1.28631;mark3
mark0;19806344;mark1;44.56443;mark2;1.33188;mark3
mark0;19807672;mark1;49.419;mark2;0.971;mark3
mark0;19808318;mark1;44.09455;mark2;1.44696;mark3
mark0;19821672;mark1;43.63579;mark2;1.44646;mark3
mark0;19835673;mark1;44.90167;mark2;-0.51692;mark3
mark0;19837848;mark1;44.90149;mark2;-0.51532;mark3
mark0;19838385;mark1;43.61409;mark2;1.47707;mark3
mark0;19850334;mark1;44.22173;mark2;1.91115;mark3
mark0;19851485;mark1;43.84393;mark2;0.65874;mark3
mark0;19852082;mark1;43.06638;mark2;0.14945;mark3
mark0;19852103;mark1;43.84372;mark2;0.6602;mark3
mark0;19854498;mark1;44.00585;mark2;1.41085;mark3
mark0;19869995;mark1;44.53146;mark2;0.76761;mark3
mark0;19882334;mark1;44.27751;mark2;2.05347;mark3
mark0;19883290;mark1;44.40276;mark2;1.01917;mark3
mark0;19886615;mark1;44.20369;mark2;2.54377;mark3
mark0;19887608;mark1;44.80878;mark2;0.17278;mark3
mark0;19898954;mark1;43.0625;mark2;0.14781;mark3
mark0;19900454;mark1;44.37977;mark2;1.45002;mark3
mark0;19905066;mark1;44.23188;mark2;1.13098;mark3
mark0;19906466;mark1;44.31848;mark2;1.31115;mark3
mark0;19909416;mark1;44.66616;mark2;1.19093;mark3
mark0;19918315;mark1;43.71559;mark2;1.39178;mark3
mark0;19918779;mark1;44.14123;mark2;2.0688;mark3
mark0;19927220;mark1;44.42023;mark2;0.70571;mark3
mark0;19927878;mark1;43.67818;mark2;1.23378;mark3
mark0;19945033;mark1;43.20744;mark2;0.06778;mark3
mark0;19954465;mark1;44.39999;mark2;1.01829;mark3
mark0;19956017;mark1;43.51593;mark2;1.43619;mark3
mark0;19956860;mark1;44.99277;mark2;-0.44706;mark3
mark0;19960200;mark1;43.50642;mark2;1.41575;mark3
mark0;19965609;mark1;43.76765;mark2;1.53292;mark3
mark0;19973517;mark1;44.28611;mark2;1.79407;mark3
mark0;19976617;mark1;44.50032;mark2;0.16395;mark3
mark0;19978094;mark1;43.83385;mark2;1.82584;mark3
mark0;19980028;mark1;44.29323;mark2;0.8698;mark3
mark0;20003075;mark1;44.06428;mark2;0.6522;mark3
mark0;20007789;mark1;43.88987;mark2;1.91503;mark3
mark0;20013284;mark1;43.69364;mark2;1.26942;mark3
mark0;20014374;mark1;43.704;mark2;1.373;mark3
mark0;20022737;mark1;43.69309;mark2;1.26838;mark3
mark0;20032664;mark1;43.589;mark2;1.489;mark3
mark0;20039482;mark1;44.83097;mark2;0.1245;mark3
mark0;20043286;mark1;44.47957;mark2;1.76876;mark3
mark0;20044326;mark1;44.34773;mark2;1.54525;mark3
mark0;20053898;mark1;43.51908;mark2;1.50653;mark3
mark0;20061403;mark1;43.85128;mark2;1.2311;mark3
mark0;20065922;mark1;43.79828;mark2;1.61176;mark3
mark0;20066577;mark1;43.84979;mark2;1.23107;mark3
mark0;20067617;mark1;44.067;mark2;1.441;mark3
mark0;20070842;mark1;44.10684;mark2;2.14868;mark3
mark0;20081576;mark1;44.09954;mark2;1.09256;mark3
mark0;20082131;mark1;43.77009;mark2;1.92547;mark3
mark0;20082870;mark1;45.66284;mark2;0.17354;mark3
mark0;20083088;mark1;44.14398;mark2;1.97388;mark3
mark0;20097476;mark1;44.23571;mark2;1.95383;mark3
mark0;20115507;mark1;44.06437;mark2;1.94994;mark3
mark0;20128110;mark1;44.57817;mark2;1.19816;mark3
mark0;20130746;mark1;44.369;mark2;1.265;mark3
mark0;20148545;mark1;43.73521;mark2;1.36633;mark3
mark0;20157503;mark1;44.74565;mark2;1.25747;mark3
mark0;20178698;mark1;44.16428;mark2;0.95949;mark3
mark0;20181027;mark1;48.16307;mark2;-3.12919;mark3
mark0;20187142;mark1;43.94229;mark2;2.06889;mark3
mark0;20197722;mark1;44.66121;mark2;1.32603;mark3
mark0;20198038;mark1;44.65891;mark2;1.32754;mark3
mark0;20198510;mark1;47.37927;mark2;-0.40192;mark3
mark0;20201157;mark1;44.885;mark2;-0.413;mark3
mark0;20203112;mark1;44.85653;mark2;0.13904;mark3
mark0;20224125;mark1;43.639;mark2;1.471;mark3
mark0;20229934;mark1;44.16329;mark2;0.66757;mark3
mark0;20231582;mark1;43.68975;mark2;1.81513;mark3
mark0;20237762;mark1;45.01086;mark2;-0.37661;mark3
mark0;20244238;mark1;44.94993;mark2;-0.41183;mark3
mark0;20259778;mark1;43.067;mark2;0.148;mark3
mark0;20261575;mark1;43.84658;mark2;1.5813;mark3
mark0;20263982;mark1;44.13396;mark2;0.59631;mark3
mark0;20264393;mark1;48.221;mark2;-3.264;mark3
mark0;20271735;mark1;48.17315;mark2;-2.74222;mark3
mark0;20274193;mark1;43.77299;mark2;1.38655;mark3
mark0;20278441;mark1;44.49813;mark2;0.16388;mark3
mark0;20282877;mark1;45.65459;mark2;0.14351;mark3
mark0;20288454;mark1;44.93994;mark2;-0.39203;mark3
mark0;20289791;mark1;44.28062;mark2;0.96925;mark3
mark0;20294257;mark1;43.62798;mark2;1.46462;mark3
mark0;20302586;mark1;43.74455;mark2;0.84348;mark3
mark0;20315162;mark1;44.27647;mark2;1.18359;mark3
mark0;20315431;mark1;43.83042;mark2;1.3034;mark3
mark0;20316274;mark1;44.84564;mark2;0.23681;mark3
mark0;20317980;mark1;44.71427;mark2;1.19241;mark3
mark0;20337278;mark1;44.28133;mark2;0.96929;mark3
mark0;20344202;mark1;44.86026;mark2;-0.05032;mark3
mark0;20350237;mark1;44.06653;mark2;1.72233;mark3
mark0;20367476;mark1;44.12727;mark2;2.36723;mark3
mark0;20385042;mark1;48.20744;mark2;-2.85189;mark3
mark0;20385241;mark1;43.91705;mark2;1.36362;mark3
mark0;20389565;mark1;44.15174;mark2;0.7428;mark3
mark0;20390682;mark1;44.02875;mark2;1.3343;mark3
mark0;20398112;mark1;44.42235;mark2;2.12265;mark3
mark0;20406499;mark1;43.70517;mark2;1.32877;mark3
mark0;20407534;mark1;43.06492;mark2;0.14237;mark3
mark0;20419232;mark1;43.61803;mark2;1.46355;mark3
mark0;20419253;mark1;43.072;mark2;0.09973;mark3
mark0;20429701;mark1;44.15257;mark2;1.75612;mark3
mark0;20434530;mark1;44.25333;mark2;1.02173;mark3
mark0;20436656;mark1;44.50663;mark2;0.22033;mark3
mark0;20449398;mark1;44.102;mark2;1.079;mark3
mark0;20449971;mark1;44.25385;mark2;1.01988;mark3
mark0;20449985;mark1;44.2556;mark2;1.01991;mark3
mark0;20450546;mark1;43.071;mark2;0.157;mark3
